Nome,Height,Altura_cm,Weight,Reach,Stance
Joe Pardo,"6' 1""",185.4,210 lbs.,71.55387673956263,Southpaw
Tyra Parker,"5' 5""",165.1,115 lbs.,71.55387673956263,Orthodox
Zane Frazier,"6' 5""",195.6,250 lbs.,71.55387673956263,Orthodox
Rafael Rios,,,150 lbs.,71.55387673956263,
Maka Watson,,,155 lbs.,71.55387673956263,
Brian Houston,"6' 2""",188.0,185 lbs.,71.55387673956263,Orthodox
Jonathan Rivera,,,155 lbs.,71.55387673956263,
Brandon Michaels,"5' 9""",175.3,185 lbs.,71.55387673956263,
Joey Roberts,"6' 2""",188.0,200 lbs.,71.55387673956263,
Scott Ferrozzo,"5' 11""",180.3,323 lbs.,71.55387673956263,Orthodox
Rex Holman,"6' 3""",190.5,205 lbs.,71.55387673956263,Southpaw
JP Felty,,,170 lbs.,71.55387673956263,
Humberto Brown Morrison,"5' 10""",177.8,145 lbs.,71.55387673956263,
Jeremy Wallace,"5' 9""",175.3,,71.55387673956263,
Satoshi Honma,"6' 1""",185.4,205 lbs.,71.55387673956263,Orthodox
Marcos Bonilla,"5' 10""",177.8,145 lbs.,71.55387673956263,
Royston Wee,"5' 7""",170.2,135 lbs.,67.0,Orthodox
Brad Mitchell,"5' 11""",180.3,145 lbs.,71.55387673956263,
Everett Sims,"6' 5""",195.6,260 lbs.,77.0,Southpaw
Mitchell Sipe,"6' 2""",188.0,245 lbs.,71.55387673956263,Orthodox
Alex Higley,"5' 10""",177.8,145 lbs.,71.55387673956263,
Kailan Hill,"6' 1""",185.4,185 lbs.,77.0,Southpaw
Peggy Morgan,"6' 1""",185.4,135 lbs.,71.55387673956263,
Emily Whitmire,"5' 5""",165.1,125 lbs.,63.0,Orthodox
Leslie Hernandez,"5' 3""",160.0,115 lbs.,64.0,Orthodox
TJ Hepburn,"5' 7""",170.2,155 lbs.,71.55387673956263,
Fazlo Mulabitinovic,,,135 lbs.,71.55387673956263,
Jamie Moyle,"5' 1""",154.9,115 lbs.,65.0,Orthodox
Ariel Beck,"5' 6""",167.6,125 lbs.,66.0,Southpaw
Carter Williams,"6' 1""",185.4,265 lbs.,71.55387673956263,Orthodox
Michel Batista,"6' 3""",190.5,260 lbs.,71.55387673956263,Orthodox
Jeff Newton,"6' 2""",188.0,205 lbs.,71.55387673956263,Sideways
Scott Bessac,"6' 4""",193.0,245 lbs.,71.55387673956263,
Allen Berube,"5' 8""",172.7,155 lbs.,71.55387673956263,Orthodox
Ben Holscher,"5' 11""",180.3,155 lbs.,71.55387673956263,
Jamie Colleen,"5' 3""",160.0,115 lbs.,65.0,Orthodox
JR Coughran,"5' 6""",167.6,145 lbs.,71.55387673956263,Orthodox
Wesley Little,"6' 4""",193.0,205 lbs.,71.55387673956263,
Michael Cora,"6' 1""",185.4,170 lbs.,77.0,Southpaw
Geza Kalman,"6' 1""",185.4,200 lbs.,71.55387673956263,
Jordan Dowdy,,,170 lbs.,71.55387673956263,
John Salgado,"5' 10""",177.8,170 lbs.,71.55387673956263,
Lance Lawrence,"6' 1""",185.4,145 lbs.,74.0,Orthodox
Jimmy Lawson,"6' 0""",182.9,265 lbs.,77.0,Orthodox
Shana Dobson,"5' 6""",167.6,125 lbs.,69.0,Orthodox
Anthony Do,"5' 4""",162.6,125 lbs.,71.55387673956263,
Alton Cunningham,"6' 2""",188.0,205 lbs.,77.0,Orthodox
Nolan Ticman,"5' 6""",167.6,125 lbs.,71.55387673956263,Orthodox
Young Sam Jung,"5' 8""",172.7,139 lbs.,71.55387673956263,Orthodox
Shah Kamali,,,265 lbs.,71.55387673956263,
David Dodd,"6' 2""",188.0,200 lbs.,71.55387673956263,Orthodox
Joao Pierini,"6' 1""",185.4,155 lbs.,71.55387673956263,Switch
RJ Clifford,,,160 lbs.,71.55387673956263,
Kelly Dullanty,"5' 8""",172.7,155 lbs.,71.55387673956263,Orthodox
Cameron Church,"5' 11""",180.3,155 lbs.,72.0,Orthodox
Steven Ciaccio,"6' 0""",182.9,170 lbs.,71.55387673956263,
Christian Lohsen,"6' 2""",188.0,155 lbs.,77.0,Southpaw
Jerrel Venetiaan,"6' 1""",185.4,195 lbs.,71.55387673956263,Orthodox
Adli Edwards,,,145 lbs.,71.55387673956263,
Ben Jones,,,185 lbs.,71.55387673956263,
Rashard Lovelace,,,155 lbs.,71.55387673956263,
Sho Patrick Usami,"5' 9""",175.3,155 lbs.,70.0,Orthodox
Kenneth Seegrist,"6' 0""",182.9,185 lbs.,71.55387673956263,Orthodox
Hong Man Choi,"7' 2""",218.4,330 lbs.,71.55387673956263,Orthodox
Marcus Jones,"6' 6""",198.1,265 lbs.,71.55387673956263,Orthodox
Damion Douglas,,,170 lbs.,71.55387673956263,
Kristian Rothaermel,"6' 0""",182.9,205 lbs.,71.55387673956263,Open Stance
Scott Ettling,,,135 lbs.,71.55387673956263,
Kyle Jensen,"5' 9""",175.3,170 lbs.,71.55387673956263,Orthodox
Louis Jauregui,"5' 7""",170.2,170 lbs.,71.55387673956263,
Rodrigo Ruas,"5' 10""",177.8,185 lbs.,71.55387673956263,Orthodox
Pauline Macias,"5' 4""",162.6,115 lbs.,64.0,Southpaw
Clayton MacFarlane,,,170 lbs.,71.55387673956263,
Roberta Rovel,"5' 8""",172.7,145 lbs.,71.55387673956263,
Joe Veres,"5' 7""",170.2,155 lbs.,71.55387673956263,Orthodox
Scott Carson,"6' 2""",188.0,215 lbs.,71.55387673956263,
Kenyon Jackson,"6' 0""",182.9,185 lbs.,71.55387673956263,
Bea Malecki,"5' 9""",175.3,135 lbs.,74.0,Orthodox
Hilarie Rose,"5' 3""",160.0,115 lbs.,63.0,Orthodox
Juancamilo Ronderos,"5' 3""",160.0,125 lbs.,64.0,Southpaw
Bryan Vetell,"6' 3""",190.5,265 lbs.,71.55387673956263,Southpaw
Jeremy Malaterre,"5' 11""",180.3,155 lbs.,71.55387673956263,
Melinda Fabian,"5' 6""",167.6,125 lbs.,66.0,Orthodox
Sean Sharaf,"6' 3""",190.5,252 lbs.,77.0,Orthodox
Hiroshi Izumi,,,205 lbs.,71.55387673956263,Orthodox
Kevin Jackson,"5' 10""",177.8,199 lbs.,71.55387673956263,Switch
Tim Catalfo,"5' 11""",180.3,235 lbs.,71.55387673956263,Orthodox
Edgar Cardenas,,,145 lbs.,71.55387673956263,
Ronald Carillo,,,125 lbs.,71.55387673956263,
Justin Martin,"6' 0""",182.9,185 lbs.,71.55387673956263,
Rick Roufus,"6' 0""",182.9,207 lbs.,71.55387673956263,Southpaw
Freddy Vidal,"6' 3""",190.5,205 lbs.,80.0,Orthodox
Francesco Mazzeo,"6' 3""",190.5,205 lbs.,75.0,Orthodox
James Wade,"5' 10""",177.8,205 lbs.,71.55387673956263,
Kelly Faszholz,"5' 8""",172.7,135 lbs.,71.55387673956263,Orthodox
Jason Fairn,"6' 1""",185.4,230 lbs.,71.55387673956263,
Katsuyori Shibata,"6' 0""",182.9,168 lbs.,71.55387673956263,Orthodox
Jorge Interiano,"6' 1""",185.4,205 lbs.,71.55387673956263,
Sokun Koh,"6' 1""",185.4,205 lbs.,71.55387673956263,
Kailin Curran,"5' 4""",162.6,115 lbs.,65.0,Orthodox
Hector Aldana,"5' 11""",180.3,170 lbs.,72.0,Orthodox
Sean Alvarez,"6' 0""",182.9,235 lbs.,71.55387673956263,Orthodox
Mahamed Aly,"6' 2""",188.0,205 lbs.,78.0,Orthodox
Rico Altamirano,"5' 10""",177.8,170 lbs.,71.55387673956263,
Chris Yee,"5' 9""",175.3,185 lbs.,71.55387673956263,
James Gray,"5' 9""",175.3,135 lbs.,71.55387673956263,Orthodox
Roldan Sangcha'an,"5' 4""",162.6,125 lbs.,71.55387673956263,Orthodox
Jinnosuke Kashimura,"5' 7""",170.2,155 lbs.,71.0,Southpaw
Abram Torres,"5' 10""",177.8,170 lbs.,71.55387673956263,
Martin Sano,"5' 11""",180.3,170 lbs.,75.0,Orthodox
Richard Dalton,"6' 1""",185.4,205 lbs.,71.55387673956263,Orthodox
Coltin Cole,,,185 lbs.,71.55387673956263,
Bryce Mejia,"6' 1""",185.4,170 lbs.,71.55387673956263,
Miika Mehmet,,,205 lbs.,71.55387673956263,Orthodox
Jamie Houston,,,185 lbs.,71.55387673956263,
Gary Frazier,"6' 0""",182.9,245 lbs.,71.55387673956263,Orthodox
Zachary Borrego,"6' 2""",188.0,185 lbs.,78.0,Switch
Chris Herrera,"5' 10""",177.8,185 lbs.,71.55387673956263,
Garrett Mueller,"5' 9""",175.3,135 lbs.,71.55387673956263,
Pat Benson,"5' 9""",175.3,155 lbs.,71.55387673956263,
Juan Mott,"6' 0""",182.9,190 lbs.,71.55387673956263,Switch
Keenan Raymond,,,165 lbs.,71.55387673956263,
Brandon Hester,"6' 1""",185.4,205 lbs.,71.55387673956263,
Marlon Sims,,,170 lbs.,71.55387673956263,
Dashawn Boatwright,"6' 0""",182.9,205 lbs.,71.55387673956263,Orthodox
Jason Blackford,,,,71.55387673956263,
Enrique Watson,,,185 lbs.,71.55387673956263,
Jess Bouscal,,,155 lbs.,71.55387673956263,
John Richard,,,205 lbs.,71.55387673956263,
Charlie Ward,"5' 11""",180.3,170 lbs.,71.55387673956263,Orthodox
Tebaris Gordon,"6' 1""",185.4,265 lbs.,71.55387673956263,Orthodox
Steve Hadsel,"5' 8""",172.7,170 lbs.,71.55387673956263,
Anthony Guarascio,"6' 2""",188.0,233 lbs.,72.0,Orthodox
Fabio Gurgel,"6' 0""",182.9,205 lbs.,71.55387673956263,Orthodox
Chelsea Hackett,"5' 4""",162.6,125 lbs.,66.0,Switch
Scott Graham,"6' 4""",193.0,185 lbs.,71.55387673956263,Orthodox
Nick Sperling,,,135 lbs.,71.55387673956263,
Richie Smullen,"5' 9""",175.3,155 lbs.,68.0,Orthodox
Aleksandra Albu,"5' 2""",157.5,115 lbs.,63.0,Orthodox
Royce Alger,"5' 10""",177.8,199 lbs.,71.55387673956263,Orthodox
Carlos Zevallos,"6' 0""",182.9,205 lbs.,71.55387673956263,Orthodox
Matt Arroyo,"5' 10""",177.8,170 lbs.,72.0,Orthodox
Kathryn Paprocki,"5' 3""",160.0,115 lbs.,63.0,Orthodox
Veta Arteaga,"5' 7""",170.2,125 lbs.,71.55387673956263,
Matt Pedro,,,,71.55387673956263,
Jonny Goh,"5' 11""",180.3,155 lbs.,71.55387673956263,
Takayuki Okada,"6' 1""",185.4,290 lbs.,71.55387673956263,Orthodox
Jason Glaza,"6' 0""",182.9,230 lbs.,71.55387673956263,
Cyrillo Padilha,"5' 11""",180.3,155 lbs.,71.55387673956263,
Jose Palacios,"5' 9""",175.3,145 lbs.,71.55387673956263,Orthodox
Quentin Pasley,,,205 lbs.,71.55387673956263,
Andy Ologun,"6' 0""",182.9,154 lbs.,71.55387673956263,Orthodox
Gary Quan,"5' 8""",172.7,143 lbs.,71.55387673956263,
Bubba Pugh,"5' 10""",177.8,185 lbs.,71.55387673956263,
Jimmy Quinlan,"6' 0""",182.9,185 lbs.,71.55387673956263,Orthodox
Dan Barrera,"5' 9""",175.3,170 lbs.,71.55387673956263,Orthodox
Vernon Ramos Ho,"5' 6""",167.6,170 lbs.,71.55387673956263,Orthodox
Jacob Noe,,,205 lbs.,71.55387673956263,
Jesse Gillespie,,,185 lbs.,71.55387673956263,
Karine Gevorgyan,"5' 4""",162.6,125 lbs.,63.0,
Cory Hendricks,"6' 3""",190.5,205 lbs.,71.55387673956263,Switch
Jeri Sitzes,"5' 5""",165.1,125 lbs.,71.55387673956263,
Rhadi Ferguson,"5' 7""",170.2,205 lbs.,71.55387673956263,
Erick Wanderlei,"6' 1""",185.4,205 lbs.,71.55387673956263,Orthodox
Frederick Brown,"6' 0""",182.9,235 lbs.,71.55387673956263,
Terrell Brown,,,185 lbs.,71.55387673956263,
Ian Butler,"5' 8""",172.7,155 lbs.,71.55387673956263,
Hu Yaozong,"6' 3""",190.5,185 lbs.,72.0,Orthodox
Merritt Warren,"5' 10""",177.8,155 lbs.,71.55387673956263,Southpaw
Robert Breslin,"5' 11""",180.3,155 lbs.,71.55387673956263,
Casey Huffman,"6' 3""",190.5,185 lbs.,71.55387673956263,
Rafael Freitas,,,205 lbs.,71.55387673956263,Orthodox
Anvar Boynazarov,"5' 9""",175.3,145 lbs.,71.55387673956263,Orthodox
Taylor Roberts,"5' 11""",180.3,170 lbs.,71.55387673956263,
Buck Meredith,"6' 2""",188.0,185 lbs.,71.55387673956263,
Ewerton Teixeira,"6' 1""",185.4,242 lbs.,71.55387673956263,
Greg Scott,"5' 9""",175.3,145 lbs.,71.55387673956263,
Zach Rosol,,,243 lbs.,71.55387673956263,
Cesar Marscucci,,,,71.55387673956263,
Tim Roman,"6' 1""",185.4,170 lbs.,71.55387673956263,
Jessamyn Duke,"5' 11""",180.3,135 lbs.,73.0,Orthodox
Sovannahry Em,"5' 4""",162.6,135 lbs.,71.55387673956263,
Kim In Seok,"5' 6""",167.6,145 lbs.,71.55387673956263,Orthodox
Marius Enache,"5' 11""",180.3,155 lbs.,71.55387673956263,
Eric Castile,"5' 8""",172.7,145 lbs.,71.55387673956263,
John Paul Elias,"6' 4""",193.0,205 lbs.,71.55387673956263,
Anna Elmose,"5' 3""",160.0,115 lbs.,71.55387673956263,Orthodox
Fredy Serrano,"5' 3""",160.0,125 lbs.,65.0,Orthodox
Charles McTorry,,,,71.55387673956263,
Islem Masraf,"6' 0""",182.9,205 lbs.,74.0,Southpaw
Thomas Campbell,,,,71.55387673956263,
Jason Sharp,,,205 lbs.,71.55387673956263,
Troy Mandaloniz,"5' 9""",175.3,170 lbs.,71.55387673956263,Orthodox
Elias Urbina,"6' 3""",190.5,185 lbs.,77.0,Southpaw
David Kaplan,"5' 7""",170.2,155 lbs.,71.55387673956263,Orthodox
Drew Dimanlig,,,185 lbs.,71.55387673956263,
Jerome LeBanner,"6' 3""",190.5,265 lbs.,71.55387673956263,Southpaw
Johnny Sampaio,"5' 8""",172.7,170 lbs.,71.55387673956263,Orthodox
Kim Couture,"5' 8""",172.7,135 lbs.,71.55387673956263,Orthodox
Nikk Covert,"5' 8""",172.7,185 lbs.,71.55387673956263,
Paul Creighton,"5' 6""",167.6,155 lbs.,71.55387673956263,Southpaw
Emily Kagan,"5' 3""",160.0,115 lbs.,71.55387673956263,
Amanda Cooper,"5' 3""",160.0,115 lbs.,64.0,Switch
Pete Sabala,,,135 lbs.,71.55387673956263,
Artem Vakhitov,"6' 1""",185.4,205 lbs.,75.0,Orthodox
John Lewis,"6' 0""",182.9,155 lbs.,71.55387673956263,Southpaw
Rocky Lee,"5' 9""",175.3,145 lbs.,71.55387673956263,Orthodox
Christophe Leninger,"6' 0""",182.9,200 lbs.,71.55387673956263,Southpaw
Raul Sandoval,,,130 lbs.,71.55387673956263,
Min Soo Kim,"6' 1""",185.4,255 lbs.,71.55387673956263,Southpaw
Ryan Tobar,,,155 lbs.,71.55387673956263,
Rick Davis,"5' 9""",175.3,155 lbs.,71.55387673956263,Orthodox
Marcus Kowal,,,135 lbs.,71.55387673956263,
Keigo Kunihara,"6' 0""",182.9,235 lbs.,71.55387673956263,Orthodox
Kemran Lachinov,,,170 lbs.,71.55387673956263,
Kyosuke Sasaki,"5' 7""",170.2,183 lbs.,71.55387673956263,Southpaw
Duda Santana,"5' 7""",170.2,145 lbs.,73.0,Orthodox
Jonathan Santa Maria,"5' 9""",175.3,125 lbs.,71.55387673956263,
Cody Sons,"5' 9""",175.3,205 lbs.,71.55387673956263,
Brett Albee,,,225 lbs.,71.55387673956263,
Blood Diamond,"5' 11""",180.3,170 lbs.,76.0,Switch
George Zuniga,"5' 9""",175.3,185 lbs.,71.55387673956263,
Carl Toomey,,,,71.55387673956263,
Sam Greco,"6' 2""",188.0,205 lbs.,71.55387673956263,Orthodox
Ralek Gracie,"6' 2""",188.0,210 lbs.,71.55387673956263,Orthodox
Justin Pennington,"5' 4""",162.6,,71.55387673956263,
Chris Amarante,,,185 lbs.,71.55387673956263,
Paul Song,,,185 lbs.,71.55387673956263,
Cory Peterson,"6' 11""",210.8,400 lbs.,71.55387673956263,Orthodox
Carina Damm,"5' 4""",162.6,135 lbs.,71.55387673956263,
Tommy Petersen,,,155 lbs.,71.55387673956263,
Tony Petarra,"5' 11""",180.3,196 lbs.,71.55387673956263,Orthodox
Crosley Gracie,"5' 9""",175.3,190 lbs.,71.55387673956263,Orthodox
Yao Zhikui,"5' 5""",165.1,125 lbs.,64.0,Orthodox
Steven Graham,"6' 1""",185.4,290 lbs.,71.55387673956263,Orthodox
Marcelo Aguiar,"5' 10""",177.8,170 lbs.,71.55387673956263,Orthodox
Mike Davis,,,,71.55387673956263,
Jarrod Kwitty,"5' 8""",172.7,185 lbs.,71.55387673956263,
Minoru Toyonaga,"5' 11""",180.3,195 lbs.,71.55387673956263,Southpaw
Lemont Davis,"5' 8""",172.7,170 lbs.,71.55387673956263,Orthodox
Yohan Banks,,,,71.55387673956263,
Hugo Sandoval,,,135 lbs.,71.55387673956263,
Tadao Yasuda,"6' 4""",193.0,310 lbs.,71.55387673956263,Orthodox
David Avellan,"5' 9""",175.3,185 lbs.,71.55387673956263,Orthodox
John Polakowski,"5' 10""",177.8,155 lbs.,71.55387673956263,Orthodox
Onassis Parungao,"5' 11""",180.3,200 lbs.,71.55387673956263,
Chris Barnhizer,,,,71.55387673956263,
Tulio Palhares,,,180 lbs.,71.55387673956263,
Todd Lally,"5' 7""",170.2,145 lbs.,71.55387673956263,Orthodox
Matt Ramirez,"5' 5""",165.1,125 lbs.,71.55387673956263,
Imani Lee,,,,71.55387673956263,Orthodox
Clint Coronel,,,155 lbs.,71.55387673956263,
Hussain Rasouli,"5' 6""",167.6,135 lbs.,71.55387673956263,
John Donaldson,"5' 8""",172.7,145 lbs.,71.55387673956263,
David Rasouri,"5' 7""",170.2,155 lbs.,71.55387673956263,
Joey Gilbert,"5' 11""",180.3,155 lbs.,71.55387673956263,Orthodox
Dhafir Harris,,,257 lbs.,71.55387673956263,
Nick Gibbons,"5' 10""",177.8,155 lbs.,71.55387673956263,
Trevor Harris,"5' 6""",167.6,145 lbs.,71.55387673956263,
Joe Schilling,"6' 3""",190.5,185 lbs.,71.55387673956263,
Daniel Schmitt,,,185 lbs.,71.55387673956263,
Brandon Lowe,,,155 lbs.,71.55387673956263,
Sean Gannon,"6' 3""",190.5,265 lbs.,71.55387673956263,Southpaw
Ivan Cole,"5' 9""",175.3,135 lbs.,71.55387673956263,
Bill Cooper,,,155 lbs.,71.55387673956263,
Miguel Linares,,,,71.55387673956263,
Alex Dunworth,"5' 8""",172.7,155 lbs.,71.55387673956263,
Brandon Sene,"5' 11""",180.3,205 lbs.,71.55387673956263,
Ray Sefo,"6' 0""",182.9,240 lbs.,71.55387673956263,Orthodox
Jesse Jones,"5' 9""",175.3,170 lbs.,71.55387673956263,
Jeff Terry,"6' 2""",188.0,205 lbs.,71.55387673956263,
Dewey Cooper,,,205 lbs.,71.55387673956263,
Cedric Doumbe,"5' 10""",177.8,170 lbs.,71.55387673956263,
Jack Nilson,,,,71.55387673956263,
Christian Ocon,"5' 8""",172.7,135 lbs.,69.0,Orthodox
Nikolajus Cilkinas,,,,71.55387673956263,Orthodox
Eric Schwartz,,,205 lbs.,71.55387673956263,
Jan Nortje,"6' 1""",185.4,310 lbs.,71.55387673956263,Southpaw
Ricardo Barros,"6' 1""",185.4,205 lbs.,71.55387673956263,
Alan Gomez,,,155 lbs.,71.55387673956263,
Masutatsu Yano,"5' 9""",175.3,198 lbs.,71.55387673956263,Orthodox
Fabian Gonzalez,"5' 10""",177.8,135 lbs.,71.55387673956263,
Gerard Gordeau,"6' 5""",195.6,216 lbs.,71.55387673956263,Orthodox
Dean Hancock,,,155 lbs.,71.55387673956263,
Janay Harding,,,135 lbs.,71.55387673956263,
Eugenio Tadeu,"5' 8""",172.7,160 lbs.,71.55387673956263,Orthodox
Frank Megallon,"5' 10""",177.8,185 lbs.,71.55387673956263,Southpaw
Brady Fink,"6' 0""",182.9,183 lbs.,71.55387673956263,Orthodox
Cody Floyd,,,,71.55387673956263,
Chad Sutton,"6' 1""",185.4,185 lbs.,71.55387673956263,
Maria Rios,"5' 5""",165.1,125 lbs.,71.55387673956263,
Anying Wang,"6' 0""",182.9,170 lbs.,71.55387673956263,Orthodox
Idris Wasi,"6' 0""",182.9,186 lbs.,71.55387673956263,
Melchor Manibusan,"5' 5""",165.1,154 lbs.,71.55387673956263,Southpaw
Nobuhiko Takada,"6' 0""",182.9,220 lbs.,71.55387673956263,Southpaw
Lee Higgins,,,155 lbs.,71.55387673956263,
Johnny Rhodes,"6' 0""",182.9,210 lbs.,71.55387673956263,Orthodox
Edward Faaloloto,,,155 lbs.,70.0,Orthodox
Pete Rogers Jr.,"6' 0""",182.9,145 lbs.,71.55387673956263,
Frank Caracci,,,,71.55387673956263,
Mason Fowler,"5' 11""",180.3,170 lbs.,71.55387673956263,
Felix Lee Mitchell,,,,71.55387673956263,Orthodox
Blake Bowman,"6' 2""",188.0,170 lbs.,71.55387673956263,
Tiffany Masters,"5' 3""",160.0,115 lbs.,65.0,Orthodox
Stephanie Webber,"5' 6""",167.6,135 lbs.,71.55387673956263,
Jesse Fujarczyk,"6' 4""",193.0,225 lbs.,71.55387673956263,Southpaw
Steve Jennum,"5' 10""",177.8,215 lbs.,71.55387673956263,Orthodox
Miles McDonald,"5' 7""",170.2,115 lbs.,71.55387673956263,
Rafael Carino,"6' 8""",203.2,245 lbs.,71.55387673956263,Orthodox
Joe Moreira,"5' 11""",180.3,195 lbs.,71.55387673956263,Southpaw
Ray Routh,"5' 8""",172.7,185 lbs.,71.55387673956263,Orthodox
Kelly Velasco,"5' 9""",175.3,135 lbs.,71.55387673956263,Orthodox
Kain Royer,,,185 lbs.,71.55387673956263,
Roshaun Jones,"5' 8""",172.7,135 lbs.,71.55387673956263,
Akihito Tanaka,,,,71.55387673956263,Southpaw
Marvin Maldonado,"5' 6""",167.6,135 lbs.,71.55387673956263,
Kevin Rosier,"6' 4""",193.0,275 lbs.,71.55387673956263,Orthodox
David Blanco,"5' 7""",170.2,145 lbs.,71.55387673956263,
John Elam,,,,71.55387673956263,
Vinicius Magalhaes,,,145 lbs.,71.55387673956263,
Kerry Vera,"5' 7""",170.2,135 lbs.,71.55387673956263,Orthodox
Greg Wilson,,,155 lbs.,71.55387673956263,
Steve Nelmark,"6' 0""",182.9,240 lbs.,71.55387673956263,Orthodox
Scott Morris,"5' 10""",177.8,210 lbs.,71.55387673956263,Orthodox
Iony Razafiarison,"5' 3""",160.0,145 lbs.,71.55387673956263,
Joel Sutton,"5' 11""",180.3,205 lbs.,71.55387673956263,Orthodox
Sam Watford,,,155 lbs.,71.55387673956263,
Billy Miles,"5' 10""",177.8,170 lbs.,71.55387673956263,Orthodox
Herschel Walker,"6' 1""",185.4,215 lbs.,71.55387673956263,Orthodox
Yusuke Imamura,"5' 8""",172.7,220 lbs.,71.55387673956263,Orthodox
Alex Hunter,"5' 9""",175.3,226 lbs.,71.55387673956263,Orthodox
Bryanna Fissori,"5' 4""",162.6,145 lbs.,71.55387673956263,
Paulo Cesar Silva,"7' 5""",226.1,385 lbs.,71.55387673956263,Orthodox
Kier Gooch,,,155 lbs.,71.55387673956263,
Keith Hackney,"5' 11""",180.3,200 lbs.,71.55387673956263,Sideways
Tony Juarez,,,155 lbs.,71.55387673956263,
Patrick Kaase,"5' 9""",175.3,185 lbs.,71.55387673956263,
Mike Bencic,"6' 0""",182.9,215 lbs.,71.55387673956263,Orthodox
Rulon Gardner,"6' 3""",190.5,265 lbs.,71.55387673956263,Orthodox
Gilbert Rael,"5' 8""",172.7,155 lbs.,71.55387673956263,
Carlton Jones,"6' 1""",185.4,225 lbs.,71.55387673956263,Orthodox
Devin Johnson,,,,71.55387673956263,
Bill Duvall,"6' 2""",188.0,185 lbs.,71.55387673956263,Southpaw
Eric Smith,,,,71.55387673956263,Southpaw
AJ Siscoe,"5' 7""",170.2,135 lbs.,71.55387673956263,
Matt Helm,,,155 lbs.,71.55387673956263,
Spencer Hearns,"5' 11""",180.3,185 lbs.,71.55387673956263,
Logan Nail,,,185 lbs.,71.55387673956263,
Eddie Ruiz,"5' 7""",170.2,155 lbs.,71.55387673956263,Orthodox
John Clarke,,,170 lbs.,71.55387673956263,
Miguel Cosio,"6' 4""",193.0,205 lbs.,71.55387673956263,
Brian Schwartz,"6' 3""",190.5,170 lbs.,71.55387673956263,Orthodox
David Levicki,"6' 5""",195.6,275 lbs.,71.55387673956263,
Sione Latu,"6' 0""",182.9,215 lbs.,71.55387673956263,
Michael Diaz,,,260 lbs.,71.55387673956263,
Gokhan Saki,"6' 0""",182.9,205 lbs.,73.0,Orthodox
Jessica Rakoczy,"5' 7""",170.2,115 lbs.,71.55387673956263,Orthodox
Masanori Tonooka,"5' 8""",172.7,185 lbs.,71.55387673956263,Orthodox
JW Wright,,,130 lbs.,71.55387673956263,
Andre Pederneiras,"5' 8""",172.7,155 lbs.,71.55387673956263,Orthodox
Sarah Payant,"5' 4""",162.6,115 lbs.,71.55387673956263,
Jose Perez,,,,71.55387673956263,
Levi Alford,,,,71.55387673956263,
Bertrand Amoussou,"5' 8""",172.7,190 lbs.,71.55387673956263,Orthodox
Masaaki Satake,"6' 1""",185.4,220 lbs.,71.55387673956263,Orthodox
Crezio de Souza,,,170 lbs.,71.55387673956263,Orthodox
Gilles Arsene,"5' 9""",175.3,190 lbs.,71.55387673956263,Southpaw
Scott Baker,"6' 0""",182.9,210 lbs.,71.55387673956263,
Angelo Antonio,,,205 lbs.,71.55387673956263,Orthodox
Brandon Polcare,,,125 lbs.,71.55387673956263,
Mike Polchlopek,"6' 4""",193.0,285 lbs.,71.55387673956263,Orthodox
He-Man Gipson,,,,71.55387673956263,
Koji Kitao,"6' 7""",200.7,350 lbs.,71.55387673956263,Southpaw
Jeff Crotty,,,155 lbs.,71.55387673956263,
Tae Hyun Lee,"6' 6""",198.1,295 lbs.,71.55387673956263,Orthodox
Danyelle Wolf,"5' 11""",180.3,145 lbs.,70.0,Orthodox
Tomohiko Hashimoto,"6' 0""",182.9,250 lbs.,71.55387673956263,Orthodox
Gerry Harris,"6' 8""",203.2,270 lbs.,71.55387673956263,Orthodox
Baru Harn,,,265 lbs.,71.55387673956263,
Mark Schultz,"5' 9""",175.3,200 lbs.,71.55387673956263,Orthodox
Houston Dorr,"6' 1""",185.4,210 lbs.,71.55387673956263,Orthodox
Victor Jones,,,145 lbs.,71.55387673956263,
Tokimitsu Ishizawa,"6' 0""",182.9,185 lbs.,71.55387673956263,Orthodox
Chris Inman,,,,71.55387673956263,
Pro Escobedo,,,205 lbs.,71.55387673956263,
Michelle Maher,,,145 lbs.,71.55387673956263,
Ion Cherdivara,,,205 lbs.,71.55387673956263,
Eric Magana,,,,71.55387673956263,
Orlando Wiet,"5' 10""",177.8,170 lbs.,71.55387673956263,Southpaw
DeMarco Villalona,"5' 9""",175.3,185 lbs.,71.55387673956263,
Bobby McAndrews,,,,71.55387673956263,Orthodox
Rich Bouphanouvong,"5' 7""",170.2,170 lbs.,71.55387673956263,
Tai Bowden,"5' 11""",180.3,230 lbs.,71.55387673956263,
Bronson Mohika,,,135 lbs.,71.55387673956263,
Josh Jarvis,,,,71.55387673956263,
Josh Stuart,"5' 9""",175.3,160 lbs.,71.55387673956263,
Clay Mitchell,"6' 2""",188.0,185 lbs.,71.55387673956263,
Jon Hess,"6' 7""",200.7,295 lbs.,71.55387673956263,
Igor Borisov,"6' 0""",182.9,235 lbs.,71.55387673956263,Orthodox
Marcus Bossett,"6' 1""",185.4,215 lbs.,71.55387673956263,Orthodox
Steve White,"5' 11""",180.3,175 lbs.,71.55387673956263,
